budget,id,revenue,title,return,release_year,director
0.0,116303,0.0,Rent-a-Cat,0.0,2012,Naoko Ogigami
6000000.0,8014,0.0,Valley of Flowers,0.0,2006,Pan Nalin
0.0,186729,0.0,Attila Marcel,0.0,2013,Sylvain Chomet
12000000.0,286565,85512300.0,Paper Towns,7.126025,2015,Jake Schreier
0.0,173497,0.0,We Cause Scenes,0.0,2014,Matt Adams
0.0,43584,0.0,Sacred Heart,0.0,2005,Ferzan Ozpetek
0.0,265226,0.0,The Wonders,0.0,2014,Alice Rohrwacher
23000000.0,252838,79799880.0,The Wedding Ringer,3.46956,2015,Jeremy Garelick
17.0,53882,0.0,Absence of the Good,0.0,1999,John Flynn
0.0,134746,0.0,Scam,0.0,1993,John Flynn
0.0,217197,0.0,Marilyn: The Untold Story,0.0,1980,John Flynn
0.0,69499,7500000.0,Naan Kadavul,inf,2009,Bala
0.0,22974,0.0,Üvegtigris,0.0,2001,Péter Rudolf
0.0,282672,0.0,My Mistress,0.0,2014,Stephen Lance
0.0,81684,0.0,The Gruffalo's Child,0.0,2011,Uwe Heidschötter
0.0,290999,0.0,Wyrmwood: Road Of The Dead,0.0,2014,Kiah Roache-Turner
1000000.0,242083,0.0,Hits,0.0,2014,David Cross
0.0,35336,0.0,Brothers: The Return,0.0,2006,Erik Leijonborg
0.0,19181,8646157.0,Sällskapsresan II - Snowroller,inf,1985,Lasse Åberg
0.0,17172,0.0,SOS,0.0,1988,Lasse Åberg
3500000.0,308160,0.0,The Master Plan,0.0,2015,Alain Darborg
0.0,163431,0.0,Ego,0.0,2013,Lisa James Larsson
0.0,37727,0.0,Jönssonligan får guldfeber,0.0,1984,Mikael Ekman
0.0,22192,0.0,Jönssonligan dyker upp igen,0.0,1986,Mikael Ekman
0.0,37728,0.0,Jönssonligan på Mallorca,0.0,1989,Mikael Ekman
0.0,23654,0.0,Jönssonligan och den svarta diamanten,0.0,1992,Hans Åke Gabrielsson
0.0,37731,0.0,Jönssonligans största kupp,0.0,1995,Hans Åke Gabrielsson
0.0,37730,0.0,Jönssonligan spelar högt,0.0,2000,Thomas Ryberger
0.0,218909,0.0,Summer House,0.0,2013,Johan von Reybekiel
0.0,87204,0.0,Everyone Loves Alice,0.0,2002,Richard Hobert
0.0,30583,0.0,Nils Karlsson Pyssling,0.0,1990,Staffan Götestam
0.0,171427,0.0,Studentfesten,0.0,2013,Simon Sandquist
0.0,93222,0.0,Kvarteret Skatan reser till Laholm,0.0,2012,Mikael Syrén
0.0,21842,0.0,Once in a Lifetime,0.0,2000,Susanne Bier
0.0,8743,0.0,At Point Blank,0.0,2003,Peter Lindmark
0.0,49874,0.0,Kommissarie Späck,0.0,2010,Fredde Granberg
0.0,285245,0.0,10 000 timmar,0.0,2014,Joachim Hedén
0.0,54257,0.0,Lilla Jönssonligan och Cornflakeskuppen,0.0,1996,Christjan Wegner
0.0,57548,0.0,Lilla Jönssonligan på styva linan,0.0,1997,Christjan Wegner
4000000.0,241251,52425855.0,The Boy Next Door,13.10646375,2015,Rob Cohen
0.0,263105,0.0,Boy Meets Girl,0.0,2015,Eric Schaeffer
0.0,223922,0.0,Let My Puppets Come,0.0,1976,Gerard Damiano
0.0,277416,0.0,The Adventure of Faustus Bidgood,0.0,1986,Michael Jones
0.0,253849,0.0,John Doe: Vigilante,0.0,2014,Kelly Dolen
2.0,154326,0.0,Hearty Paws,0.0,2006,Eun-Hyung Park
0.0,86835,566006.0,Knight of Cups,inf,2015,Terrence Malick
0.0,311291,4250507.0,45 Years,inf,2015,Andrew Haigh
0.0,320003,0.0,Diary of a Chambermaid,0.0,2015,Benoît Jacquot
0.0,320001,0.0,Volcano,0.0,2015,Jayro Bustamante
0.0,319999,0.0,Body,0.0,2015,Małgorzata Szumowska
0.0,320004,0.0,Endless Night,0.0,2015,Isabel Coixet
0.0,311301,0.0,As We Were Dreaming,0.0,2015,Andreas Dresen
98.0,8906,0.0,Cloud 9,0.0,2008,Andreas Dresen
0.0,320007,3191998.0,Victoria,inf,2015,Sebastian Schipper
0.0,40243,0.0,Heavenly Forest,0.0,2006,Takehiko Shinjō
0.0,323431,0.0,Petting Zoo,0.0,2015,Micah Magee
0.0,186976,0.0,The Golden Dream,0.0,2013,Diego Quemada-Díez
1490000.0,248710,0.0,The Only Ones,0.0,2013,Saara Cantell
0.0,86201,0.0,Welcome Home Brother Charles,0.0,1975,Jamaa Fanaka
3000000.0,276839,0.0,Home Sweet Hell,0.0,2015,Anthony Burns
0.0,23014,0.0,Invisible Ghost,0.0,1941,Joseph H. Lewis
0.0,41816,0.0,Everybody Wins,0.0,1990,Karel Reisz
0.0,90358,0.0,General Spanky,0.0,1936,Fred  Newmeyer
0.0,244562,0.0,Jamie Marks Is Dead,0.0,2014,Carter Smith
0.0,78691,406881.0,Slam Dance,inf,1987,Wayne Wang
0.0,107357,0.0,The Man Who Wouldn't Die,0.0,1994,Bill Condon
0.0,51854,0.0,The Shepherd,0.0,1999,Peter Hayman
0.0,210691,0.0,Wiseguy,0.0,1996,James Whitmore Jr.
0.0,46971,0.0,Wild Geese II,0.0,1985,Peter R. Hunt
0.0,265228,1076075.0,Timbuktu,inf,2014,Abderrahmane Sissako
0.0,176545,0.0,Casting Couch,0.0,2013,Jason Lockhart
0.0,58028,0.0,Hollow Point,0.0,1996,Sidney J. Furie
0.0,38074,0.0,Zeder,0.0,1983,Pupi Avati
0.0,13397,0.0,The Year Without a Santa Claus,0.0,1974,Jules Bass
0.0,175503,0.0,From Morn to Midnight,0.0,1920,Karlheinz Martin
0.0,127853,0.0,Artifact,0.0,2012,Jared Leto
0.0,259358,0.0,Sputnik,0.0,2013,Markus Dietrich
0.0,227383,0.0,Kolmistaan,0.0,2008,Peter Lindholm
0.0,315049,0.0,Adult Camp,0.0,2015,Johanna Vuoksenmaa
6350000.0,248933,0.0,The Dark Valley,0.0,2014,Andreas Prochaska
0.0,170677,0.0,The Maids,0.0,1975,Christopher Miles
0.0,49789,0.0,Priest of Love,0.0,1981,Christopher Miles
0.0,55567,531826.0,Standing Ovation,inf,2010,Stewart Raffill
0.0,50416,0.0,Grizzly Falls,0.0,1999,Stewart Raffill
0.0,107028,0.0,Green Ice,0.0,1981,Ernest Day
0.0,226968,0.0,Waltz Across Texas,0.0,1982,Ernest Day
0.0,46806,0.0,Eloise at the Plaza,0.0,2003,Kevin Lima
0.0,265497,0.0,One Last Hug,0.0,2014,Irene Taylor Brodsky
0.0,254772,0.0,Two Men in Town,0.0,2014,Rachid Bouchareb
0.0,120122,0.0,Vesna Goes Fast,0.0,1996,Carlo Mazzacurati
0.0,2141,0.0,James Dean,0.0,2001,Mark Rydell
0.0,59191,0.0,Eloise at Christmastime,0.0,2003,Kevin Lima
0.0,318040,0.0,Bizarre,0.0,2015,Étienne Faure
0.0,37058,0.0,I'm Here,0.0,2010,Spike Jonze
0.0,39902,0.0,Rigoletto,0.0,1993,Leo D. Paur
0.0,284568,0.0,Closure,0.0,2013,Bryan Tucker
0.0,15468,0.0,"Spy, Stand Up",0.0,1982,Yves Boisset
0.0,88309,0.0,The Purple Taxi,0.0,1977,Yves Boisset
0.0,74822,0.0,Judge Fayard Called the Sheriff,0.0,1977,Yves Boisset
0.0,5602,0.0,The Common Man,0.0,1975,Yves Boisset
0.0,152635,0.0,The Assassination,0.0,1972,Yves Boisset
0.0,122229,0.0,Angel's Leap,0.0,1971,Yves Boisset
0.0,183962,0.0,Safety Catch,0.0,1970,Yves Boisset
0.0,91571,0.0,And Hope to Die,0.0,1972,René Clément
0.0,267654,0.0,Quicker Than the Eye,0.0,1990,Nicolas Gessner
0.0,3004,0.0,Twelve Plus One,0.0,1969,Nicolas Gessner
0.0,118150,0.0,The Blonde from Peking,0.0,1967,Nicolas Gessner
0.0,287391,0.0,Un milliard dans un billard,0.0,1965,Nicolas Gessner
0.0,38421,0.0,Joy House,0.0,1964,René Clément
0.0,142979,0.0,The Joy of Living,0.0,1961,René Clément
0.0,163333,0.0,Monsieur Ripois,0.0,1954,René Clément
0.0,65718,0.0,The Walls of Malapaga,0.0,1949,René Clément
0.0,131507,0.0,Scandali nudi,0.0,1968,Enzo di Gianni
0.0,213831,0.0,Drew: The Man Behind the Poster,0.0,2013,Erik Sharkey
0.0,105403,0.0,Blood and Diamonds,0.0,1977,Fernando Di Leo
0.0,127092,0.0,Nick the Sting,0.0,1976,Fernando Di Leo
0.0,66178,0.0,Plastic Bag,0.0,2009,Ramin Bahrani
0.0,206296,0.0,The Last Five Years,0.0,2014,Richard LaGravenese
0.0,11925,0.0,Naked,0.0,2000,Mårten Knutsson
0.0,181454,0.0,The Ghosts in Our Machine,0.0,2013,Liz Marshall
55000000.0,201085,74679822.0,Crimson Peak,1.3578149454545454,2015,Guillermo del Toro
0.0,254258,0.0,As Dreamers Do,0.0,2014,Logan Sekulow
0.0,300803,0.0,Dragonheart 3: The Sorcerer's Curse,0.0,2015,Colin Teague
0.0,30647,0.0,12:01 PM,0.0,1990,Jonathan Heap
0.0,21585,0.0,Robin Williams: An Evening with Robin Williams,0.0,1982,Don Mischer
0.0,100032,0.0,The Great Los Angeles Earthquake,0.0,1990,Larry Elikann
0.0,47631,0.0,Bride of Boogedy,0.0,1987,Oz Scott
0.0,17870,0.0,Chris Rock: Bigger & Blacker,0.0,1999,Keith Truesdell
0.0,18128,0.0,Chris Rock: Bring the Pain,0.0,1996,Keith Truesdell
0.0,147415,0.0,Wasteland,0.0,1960,Marcel Carné
0.0,26808,0.0,Beau Brummell: This Charming Man,0.0,2006,Philippa Lowthorpe
0.0,122023,0.0,Casanova,0.0,2005,Sheree Folkson
0.0,303457,0.0,Chaar Sahibzaade,0.0,2014,Harry Baweja
0.0,295914,0.0,Queen of the Mountains,0.0,2014,Sadyk Sher-Niyaz
0.0,31534,0.0,Hababam Sınıfı Sınıfta Kaldı,0.0,1975,Ertem Eğilmez
0.0,265910,0.0,Yesterday,0.0,1988,Ivan Andonov
1700000.0,26910,0.0,Anbe Sivam,0.0,2003,Sundar C
0.0,32601,0.0,The Moromete Family,0.0,1987,Stere Gulea
0.0,31547,0.0,Şaban Oğlu Şaban,0.0,1977,Ertem Eğilmez
0.0,249772,0.0,1 - Nenokkadine,0.0,2014,Sukumar
0.0,299049,0.0,Bey Yaar,0.0,2014,Abhishek Jain
0.0,12504,0.0,The Outsider,0.0,1983,Jacques Deray
0.0,74809,0.0,Un Papillon sur l'épaule,0.0,1978,Jacques Deray
0.0,60430,0.0,Love at the Top,0.0,1974,Michel Deville
0.0,39994,0.0,Deported Women of the SS Special Section,0.0,1975,Rino Di Silvestro
0.0,81541,0.0,Women in Cell Block 7,0.0,1973,Rino Di Silvestro
0.0,214218,0.0,Life's a Breeze,0.0,2013,Lance Daly
0.0,195862,0.0,O Amor Natural,0.0,1996,Heddy Honigmann
0.0,105554,0.0,The Forgotten Space,0.0,2010,Noël Burch
0.0,294826,0.0,The Runner from Ravenshead,0.0,2010,Joel Steege
0.0,37590,0.0,Plato's Academy,0.0,2009,Filippos Tsitos
0.0,117098,0.0,Cloudburst,0.0,2011,Thom Fitzgerald
0.0,85340,0.0,A One-Way Trip to Antibes,0.0,2011,Richard Hobert
0.0,216652,0.0,Mike Birbiglia: My Girlfriend's Boyfriend,0.0,2013,Seth Barrish
0.0,259395,0.0,Tom Segura: Completely Normal,0.0,2014,Jay Chapman
0.0,152797,0.0,Le bel indifférent,0.0,1957,Jacques Demy
0.0,55804,0.0,Mike Birbiglia: What I Should Have Said Was Nothing,0.0,2008,Cisco Henson
0.0,291325,0.0,Heads,0.0,1994,Paul Shapiro
250000.0,13611,0.0,Heckler,0.0,2007,Michael Addis
0.0,46510,0.0,The High Sign,0.0,1921,Edward F. Cline
0.0,95108,0.0,Wild Honey,0.0,1972,Don Edmonds
0.0,7392,0.0,"Ilsa, Harem Keeper of the Oil Sheiks",0.0,1976,Don Edmonds
0.0,86603,0.0,Bare Knuckles,0.0,1977,Don Edmonds
118399.0,326591,0.0,Hollywood between Paranoia and Sci-Fi. The Power of Myth,0.0,2011,Julia Kuperberg
7000000.0,11425,0.0,"Honey, We Shrunk Ourselves",0.0,1997,Dean Cundey
0.0,158382,0.0,Hotel Hell Vacation,0.0,2010,Bryan Buckley
0.0,218393,0.0,"Standing Aside, Watching",0.0,2013,Giorgos Servetas
0.0,91410,0.0,Kinetta,0.0,2005,Yorgos Lanthimos
0.0,52868,0.0,House IV,0.0,1992,Lewis Abernathy
0.0,134656,0.0,I Love Sarah Jane,0.0,2008,Spencer Susser
0.0,42153,0.0,Céleste,0.0,1981,Percy Adlon
0.0,42081,0.0,Sugarbaby,0.0,1985,Percy Adlon
0.0,83209,0.0,Mahler on the Couch,0.0,2010,Percy Adlon
0.0,70322,0.0,Gamera vs. Zigra,0.0,1971,Noriaki Yuasa
0.0,15567,0.0,Stitch! The Movie,0.0,2003,Tony Craig
0.0,24633,0.0,Phantom Pain,0.0,2009,Matthias Emcke
0.0,84012,0.0,The Invisible Frame,0.0,2009,Cynthia Beatt 
14000000.0,243938,12314651.0,Hot Tub Time Machine 2,0.8796179285714286,2015,Steve Pink
0.0,78193,0.0,"She No Longer Talks, She Shoots",0.0,1972,Michel Audiard
0.0,78274,0.0,Music for One Apartment and Six Drummers,0.0,2001,Johannes Stjärne Nilsson
22000000.0,21775,0.0,The Stone Council,0.0,2006,Guillaume Nicloux
12500000.0,19106,0.0,Lascars,0.0,2009,Emmanuel Klotz
0.0,18896,0.0,The French Kissers,0.0,2009,Riad Sattouf
0.0,269711,0.0,JohnnyExpress,0.0,2014,Kyungmin Woo
0.0,26666,0.0,Calcutta,0.0,1947,John Farrow
0.0,27409,0.0,Night of the Devils,0.0,1972,Giorgio Ferroni
0.0,268522,0.0,Up in the Wind,0.0,2013,Hua-Tao Teng
0.0,189204,0.0,Lovestruck: The Musical,0.0,2013,Sanaa Hamri
0.0,170750,0.0,Getting Go: The Go Doc Project,0.0,2013,Cory James Krueckeberg
0.0,13590,0.0,Eddie Izzard: Glorious,0.0,1997,Peter Richardson
0.0,13587,0.0,Eddie Izzard: Circle,0.0,2002,Anastasia Pappas
0.0,88318,0.0,Secrets of Eden,0.0,2012,Tawnia McKiernan
0.0,277686,0.0,The Man in the Orange Jacket,0.0,2015,Aik Karapetian
0.0,288313,0.0,Perez.,0.0,2014,Edoardo de Angelis
0.0,326536,0.0,The Coven,0.0,2015,John Mackie
0.0,315010,0.0,Sense and Sensibility,0.0,2008,John Alexander
0.0,98554,0.0,Serving Life,0.0,2011,Lisa R. Cohen
0.0,149347,0.0,People of the Wind,0.0,1976,Anthony Howarth
0.0,104644,0.0,A Reflection of Fear,0.0,1973,William A. Fraker
0.0,28656,0.0,"Ilsa, the Mad Butcher",0.0,1977,Jesús Franco
0.0,81189,0.0,Love Letters of a Portuguese Nun,0.0,1977,Jesús Franco
0.0,86647,0.0,Blue Rita,0.0,1977,Jesús Franco
0.0,68635,0.0,Women in Cellblock 9,0.0,1978,Jesús Franco
0.0,86508,0.0,Love Camp,0.0,1977,Jesús Franco
0.0,175287,0.0,Lost and Found,0.0,1979,Melvin Frank
0.0,90944,0.0,Tragic Ceremony,0.0,1972,Riccardo Freda
0.0,99449,0.0,The Iguana with the Tongue of Fire,0.0,1971,Riccardo Freda
0.0,50425,0.0,Murder Obsession,0.0,1981,Riccardo Freda
0.0,300176,0.0,Joanna,0.0,2013,Aneta Kopacz
0.0,274805,0.0,Our Curse,0.0,2013,Tomasz Sliwinski
0.0,228736,0.0,Banklady,0.0,2013,Christian Alvart
0.0,316183,0.0,What Other Couples Do,0.0,2013,Courtney Daniels
0.0,287509,0.0,Tokyo Fiancée,0.0,2014,Stefan Liberski
0.0,95744,0.0,La montaña rusa,0.0,2012,Emilio Martínez Lázaro
0.0,271164,1009620.0,The Song,inf,2014,Richard Ramsey
0.0,117913,0.0,The Testimony,0.0,1946,Pietro Germi
0.0,242240,0.0,Lost Youth,0.0,1948,Pietro Germi
0.0,69974,0.0,The Sea That Thinks,0.0,2000,Gert de Graaff
0.0,42590,0.0,The Clowns,0.0,1970,Federico Fellini
0.0,218262,0.0,Memphis,0.0,2013,Tim Sutton
0.0,261985,0.0,Cinderella,0.0,2011,Christian Duguay
0.0,54796,0.0,Thicker than Water,0.0,2005,David S. Cass Sr.
4000000.0,158150,0.0,How to Fall in Love,0.0,2012,Mark Griffiths
0.0,121822,0.0,The Time Being,0.0,2012,Nenad Cicin-Sain
0.0,257347,0.0,Universal Soldier,0.0,1972,Cy Endfield
0.0,122221,0.0,The Limping Man,0.0,1953,Cy Endfield
0.0,37126,0.0,Impulse,0.0,1954,Cy Endfield
0.0,73551,0.0,Tarzan's Savage Fury,0.0,1952,Cy Endfield
0.0,173635,0.0,The Argyle Secrets,0.0,1948,Cy Endfield
950000.0,285176,0.0,Out of Nature,0.0,2014,Ole Giæver
0.0,286873,0.0,Northmen: A Viking Saga,0.0,2014,Claudio Fäh
0.0,50714,0.0,Reflections,0.0,2008,Bryan Goeres
0.0,285270,0.0,Believe Me,0.0,2014,Will Bakke
0.0,126331,0.0,The Invisible Ones,0.0,2012,Sébastien Lifshitz
0.0,44690,0.0,J.D.'s Revenge,0.0,1976,Arthur Marks
0.0,92309,0.0,The Monkey Hustle,0.0,1976,Arthur Marks
0.0,81365,0.0,Tis kakomoiras,0.0,1963,Dinos Katsouridis
0.0,47110,0.0,Afstiros katallilo,0.0,2008,Thanasis Papathanasiou
0.0,58865,0.0,Loaf and Camouflage,0.0,1984,Nikos Perakis
0.0,208028,0.0,Exhibition,0.0,2013,Joanna Hogg
20000000.0,325358,0.0,Superfast!,0.0,2015,Jason Friedberg
0.0,162821,0.0,Nocturne Indien,0.0,1989,Alain Corneau
6000000.0,4274,0.0,Fort Saganne,0.0,1984,Alain Corneau
0.0,37455,0.0,Police Python 357,0.0,1976,Alain Corneau
0.0,246049,0.0,France société anonyme,0.0,1974,Alain Corneau
0.0,96987,0.0,The Do-Deca-Pentathlon,0.0,2012,Jay Duplass
0.0,243881,0.0,Adios Carmen,0.0,2013,Mohamed Amin Benamraoui
0.0,306293,0.0,Zero,0.0,2012,Nour Eddine Lakhmari
0.0,37858,0.0,Bandaged,0.0,2009,Maria Beatty
500000.0,129311,0.0,A Gun For Jennifer,0.0,1997,Todd Morris
0.0,114155,0.0,Effie Gray,0.0,2014,Richard Laxton
0.0,186970,0.0,Grigris,0.0,2013,Mahamat-Saleh Haroun
0.0,179812,0.0,Camp,0.0,2013,Jacob Roebuck
0.0,31355,0.0,Pretty Things,0.0,2001,Gilles Paquet-Brenner
0.0,45417,0.0,Wu yen,0.0,2001,Johnnie To
1000000.0,65364,0.0,Sexual Predator,0.0,2001,Rob Spera
0.0,13842,251775.0,Broken Bridges,inf,2006,Steven Goldmann
0.0,179150,0.0,Reality,0.0,2014,Quentin Dupieux
0.0,2993,0.0,One on Top of the Other,0.0,1969,Lucio Fulci
0.0,125141,0.0,Hell Behind the Bars,0.0,1984,Gianni Siragusa
0.0,193784,0.0,The Dove Must Not Fly,0.0,1970,Sergio Garrone
0.0,260907,0.0,Lo sgarbo,0.0,1975,Marino Girolami
0.0,278632,2710.0,Julia,inf,2014,Matthew A. Brown
0.0,121493,0.0,A Summer in La Goulette,0.0,1996,Férid Boughedir
0.0,6547,0.0,Schtonk!,0.0,1992,Helmut Dietl
0.0,186975,0.0,"Norte, the End of History",0.0,2013,Lav Diaz
0.0,229304,0.0,Han Gong-ju,0.0,2015,Lee Su-Jin
0.0,25320,0.0,Hysteria: The Def Leppard Story,0.0,2001,Robert Mandel
0.0,146578,1469.0,The Package,inf,2013,Jesse V. Johnson
0.0,251987,0.0,A Short History of Decay,0.0,2014,Michael Maren
4500000.0,165864,0.0,Hansel and Gretel Get Baked,0.0,2013,Duane Journey
0.0,245025,0.0,Freeheld,0.0,2007,Cynthia Wade
50100000.0,256591,153962963.0,Focus,3.0731130339321355,2015,Glenn Ficarra
0.0,25745,0.0,The Gamers,0.0,2002,Matt Vancil
0.0,221791,0.0,Garage Sale Mystery,0.0,2013,Peter DeLuise
0.0,288789,192400.0,Merchants of Doubt,inf,2014,Robert Kenner
0.0,246127,8034.0,Every Thing Will Be Fine,inf,2015,Wim Wenders
0.0,76532,0.0,The Adopted,0.0,2011,Mélanie Laurent
0.0,254719,0.0,History of Fear,0.0,2014,Benjamín Naishtat
74000000.0,228165,311594032.0,The SpongeBob Movie: Sponge Out of Water,4.210730162162162,2015,Paul Tibbitt
3000000.0,234212,3387000.0,Demonic,1.129,2015,Will Canon
0.0,27706,0.0,The Night Child,0.0,1975,Massimo Dallamano
0.0,69578,0.0,What Have They Done to Your Daughters?,0.0,1974,Massimo Dallamano
0.0,118390,0.0,Venus in Furs,0.0,1969,Massimo Dallamano
0.0,104935,0.0,A Black Veil for Lisa,0.0,1968,Massimo Dallamano
0.0,90015,0.0,Bandidos,0.0,1967,Massimo Dallamano
0.0,41934,0.0,Heavy Petting,0.0,1989,Obie Benz
0.0,204090,0.0,If You Don't Stop It...You'll Go Blind!!!,0.0,1975,Keefe Brasselle
500000.0,125472,0.0,In God We Teach,0.0,2011,Vic Losick
0.0,21742,0.0,Into the Deep,0.0,1994,Howard Hall
0.0,119569,0.0,Marvel One-Shot: Item 47,0.0,2012,Louis D'Esposito
0.0,24665,0.0,Jim Carrey: Unnatural Act,0.0,1991,Michael French
0.0,17041,0.0,Sold Out: A Threevening with Kevin Smith,0.0,2008,Joey Figueroa
0.0,80343,0.0,Lady Dragon,0.0,1992,David Worth
0.0,85349,0.0,Tomie: Unlimited,0.0,2011,Noboru Iguchi
0.0,59596,0.0,La Domination Masculine,0.0,2009,Patrick Jean
1645885.0,38399,0.0,Foon,0.0,2005,Benoît Pétré
0.0,327924,0.0,The Confessions of Bernhard Goetz,0.0,1987,Darrell Moore
0.0,195382,0.0,In the Name of the Law,0.0,1949,Pietro Germi
0.0,37028,0.0,The Magic Flute,0.0,2006,Kenneth Branagh
0.0,211561,0.0,The City Defends Itself,0.0,1951,Pietro Germi
0.0,26296,0.0,Un maledetto imbroglio,0.0,1959,Pietro Germi
0.0,146596,0.0,Gelosia,0.0,1953,Pietro Germi
0.0,89351,0.0,Daddy's Deadly Darling,0.0,1972,Marc Lawrence
0.0,104549,0.0,"Throw Away Your Books, Rally in the Streets",0.0,1971,Shūji Terayama
10000000.0,268238,85978266.0,The Second Best Exotic Marigold Hotel,8.5978266,2015,John Madden
0.0,259183,0.0,Home at Seven,0.0,1952,Ralph Richardson
0.0,38082,0.0,Love and Bullets,0.0,1979,Stuart Rosenberg
900000.0,96631,0.0,Piggy,0.0,2012,Kieron Hawkes
0.0,191726,0.0,Ugly,0.0,2013,Anurag Kashyap
0.0,243919,0.0,Personal Tailor,0.0,2013,Feng Xiaogang
0.0,159652,0.0,Hank and Asha,0.0,2014,James E. Duff
0.0,253284,0.0,Thank You a Lot,0.0,2014,Matheson Muir
0.0,66584,0.0,Le party,0.0,1990,Pierre Falardeau
0.0,57681,0.0,Legalese,0.0,1998,Glenn A. Jordan
0.0,282624,0.0,Little Sister,0.0,1992,Jimmy Zeilinger
0.0,113655,0.0,Ingenious,0.0,2009,Jeff Balsmeyer
0.0,232610,0.0,JFK: The Smoking Gun,0.0,2013,Malcolm McDonald
0.0,146380,0.0,The Legend of Bloody Jack,0.0,2007,Todd Portugal
0.0,75086,0.0,The Unholy Four,0.0,1970,Enzo Barboni
0.0,46448,0.0,Charleston,0.0,1977,Marcello Fondato
0.0,198326,0.0,Trinità & Bambino... e adesso tocca a noi,0.0,1995,Enzo Barboni
0.0,121513,0.0,The Immortal Bachelor,0.0,1975,Marcello Fondato
0.0,196421,0.0,Diary Of A Telephone Operator,0.0,1969,Marcello Fondato
0.0,198772,0.0,The Protagonists,0.0,1968,Marcello Fondato
0.0,14505,0.0,Bachelor Party Vegas,0.0,2006,Eric Bernt
0.0,117212,0.0,A Fugitive from the Past,0.0,1965,Tomu Uchida
0.0,89656,0.0,Cool Breeze,0.0,1972,Barry Pollack
0.0,82430,0.0,Arabian Adventure,0.0,1979,Kevin Connor
0.0,39925,0.0,Fear in the Night,0.0,1972,Jimmy Sangster
0.0,28801,0.0,Twins of Evil,0.0,1971,John Hough
0.0,95029,0.0,The Hellfire Club,0.0,1961,Robert S. Baker
0.0,115972,0.0,Sword of Sherwood Forest,0.0,1960,Terence Fisher
0.0,28771,0.0,Sherlock Holmes and the Masks of Death,0.0,1984,Roy Ward Baker
1600000.0,201124,0.0,Vuonna 85,0.0,2013,Timo Koivusalo
0.0,40419,0.0,Teen Spirit,0.0,2007,Olivier de Plas
0.0,13643,0.0,George Carlin: It's Bad for Ya!,0.0,2008,Rocco Urbisci
0.0,65534,0.0,Poison,0.0,1951,Sacha Guitry
0.0,70989,0.0,Forgive Me,0.0,2006,Maïwenn
0.0,59163,0.0,Papa,0.0,2005,Maurice Barthélemy
0.0,38017,0.0,Letters From a Killer,0.0,1998,David Carson
0.0,54064,0.0,Call Me Elisabeth,0.0,2006,Jean-Pierre Améris
0.0,10119,0.0,The Color of Milk,0.0,2004,Torun Lian
0.0,118180,0.0,Repatriation,0.0,2004,Kim Dong-won
0.0,126729,0.0,Slingshot Hip Hop,0.0,2008,Jackie Reem Salloum
0.0,63585,0.0,Island,0.0,2011,Elizabeth Mitchell
0.0,59110,0.0,Parked,0.0,2010,Darragh Byrne
0.0,31292,0.0,Code Name Coq Rouge,0.0,1989,Per Berglund
0.0,218305,0.0,So Ends Our Night,0.0,1941,John Cromwell
0.0,83909,0.0,66 Scenes from America,0.0,1982,Jørgen Leth
0.0,233863,0.0,Jimi Hendrix: Hear My Train A Comin',0.0,2013,Bob Smeaton
0.0,69517,0.0,Death of a Corrupt Man,0.0,1977,Georges Lautner
0.0,160874,0.0,The Third Reich: The Rise & Fall,0.0,2010,Nicole Rittenmeyer
0.0,220620,0.0,Ismael,0.0,2013,Marcelo Piñeyro
11000000.0,290764,593683.0,Tracers,0.0539711818181818,2015,Daniel Benmayor
0.0,228203,45710059.0,"McFarland, USA",inf,2015,Niki Caro
0.0,105156,0.0,A Black Ribbon for Deborah,0.0,1974,Marcello Andrei
0.0,173168,0.0,We Always Lie to Strangers,0.0,2013,AJ Schnack
0.0,245158,0.0,Kids for Cash,0.0,2014,Robert May
0.0,55433,0.0,Bomber,0.0,2009,Paul Cotter
0.0,207766,0.0,Missionary,0.0,2013,Anthony DiBlasi
38000000.0,309302,123205624.0,Wolf Totem,3.242253263157895,2015,Jean-Jacques Annaud
0.0,110779,0.0,Urban Warriors,0.0,1987,Giuseppe Vari
0.0,66055,0.0,Shoot the Living and Pray for the Dead,0.0,1971,Giuseppe Vari
0.0,105120,0.0,Who Killed the Prosecutor and Why?,0.0,1972,Giuseppe Vari
0.0,128353,0.0,Hole in the Forehead,0.0,1968,Giuseppe Vari
0.0,119884,0.0,Arnold,0.0,1973,Georg Fenady
0.0,31243,0.0,The Robot vs. The Aztec Mummy,0.0,1958,Rafael Portillo
0.0,104848,0.0,The Forgotten Woman,0.0,2008,Dilip Mehta
0.0,285595,0.0,My Own Man,0.0,2014,David Sampliner
3300000.0,243940,64110728.0,The Lazarus Effect,19.42749333333333,2015,David Gelb
0.0,241754,0.0,The Walking Hills,0.0,1949,John Sturges
0.0,112649,0.0,Too Many Ways to Be No. 1,0.0,1997,Wai Ka-Fai
0.0,47985,0.0,Assa,0.0,1987,Sergey Solovyov
0.0,298396,0.0,Los Flamencos,0.0,2013,Daniel Lambo
0.0,63067,0.0,My Best Friend's Wife,0.0,1998,Vincenzo Salemme
0.0,38396,0.0,That's Life,0.0,1998,Massimo Venier
0.0,50531,0.0,Chiedimi se sono felice,0.0,2000,Massimo Venier
0.0,66700,0.0,Cose da pazzi,0.0,2005,Vincenzo Salemme
