budget,id,revenue,title,belongs_to_collection_name
0.0,63611,0.0,Under the Stars,Le Gendarme de St. Tropez Collection
0.0,47426,0.0,South of the Border,
0.0,18590,0.0,The Architect,
0.0,37810,0.0,Eyes Wide Open,
0.0,13548,0.0,Borderland,Paranormal Activity Collection
0.0,21431,0.0,Big Game,
0.0,25073,0.0,Deadline,
0.0,155445,0.0,Nicht alle waren Mörder,
0.0,20700,0.0,A Day In The Life,
0.0,114333,0.0,The Hunt,
0.0,201646,0.0,My Kidnapper,
0.0,127083,0.0,It Rains in My Village,
0.0,4921,0.0,Vivere,
0.0,370264,0.0,Provocateur,
0.0,11389,0.0,The Olsen Gang,
0.0,45336,0.0,The Employment,
0.0,165911,0.0,The Pear Tree,
0.0,37438,0.0,"Road, Movie",
12000000.0,14397,5285197.0,Whisper,
0.0,53655,0.0,The Box,
0.0,52047,0.0,The Only Son,
0.0,27372,0.0,There Was a Father,
0.0,43681,0.0,The Perfect Human,
8700000.0,41211,47355187.0,Heartbreaker,
4000000.0,46332,41424067.0,Of Gods and Men,Undisputed Collection
0.0,135198,0.0,12 Storeys,The Olsen Gang Collection
0.0,44986,0.0,The Great Ecstasy of Robert Carmichael,Saw Collection
0.0,43738,0.0,Eastern Plays,
0.0,60665,0.0,Drum,
0.0,43601,0.0,Bombshell,
0.0,68774,0.0,Eastern Drift,
0.0,4729,0.0,The Gendarme Gets Married,
0.0,47792,0.0,Voyage to Cythera,
0.0,46979,0.0,Le amiche,
0.0,143336,0.0,"The Chicken, the Fish and the King Crab",
3000000.0,41436,177512032.0,Paranormal Activity 2,
0.0,49207,0.0,R,
10000000.0,46103,0.0,Born to Raise Hell,
200.0,48016,0.0,The Maze,
0.0,55536,0.0,The Finances of the Grand Duke,
0.0,6793,0.0,The Haunted Castle,
0.0,79743,0.0,What Became of Us,
0.0,53792,0.0,Counsellor at Law,
0.0,67232,0.0,Daughter from Danang,
0.0,44076,0.0,"Smell of Camphor, Fragrance of Jasmine",
0.0,48015,0.0,13Hrs,
0.0,35957,0.0,Dial 1119,
0.0,51241,62985.0,Heartbeats,
8500000.0,8316,0.0,The Countess,
0.0,31605,0.0,The Last American Hero,
0.0,22398,0.0,Tenderness,
0.0,16029,0.0,Tree of Knowledge,
50000000.0,44603,105197635.0,Hereafter,
0.0,41215,265318.0,Black Death,
15400000.0,1782,0.0,Afterwards,
3000000.0,38234,0.0,Undisputed III : Redemption,
0.0,11391,0.0,The Olsen Gang on the Track,
20000000.0,41439,136150434.0,Saw: The Final Chapter,
65000000.0,41733,211780824.0,Due Date,
0.0,182756,0.0,Perfect Strangers,
0.0,77960,0.0,Desire Under the Elms,
18000000.0,44115,35692920.0,127 Hours,
130000000.0,38055,321887208.0,Megamind,
500000.0,54315,0.0,The Stranger in Me,
0.0,33600,0.0,Der Fuehrer's Face,
0.0,54109,0.0,The Witch Who Came from the Sea,
0.0,52237,0.0,Quality Street,
0.0,43819,0.0,Strike Up the Band,
0.0,43007,0.0,Period of Adjustment,
0.0,49863,0.0,The Singing Nun,
13000000.0,44214,327803731.0,Black Swan,
0.0,80720,0.0,You'll Find Out,
0.0,114096,0.0,Bloodbrothers,Shrek Collection
0.0,91607,0.0,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me?,
0.0,130917,0.0,Tribute,
0.0,40378,0.0,Eggs,
0.0,30979,0.0,The Horse Boy,
0.0,56192,0.0,Trail of the Screaming Forehead,
0.0,46537,0.0,Dark and Stormy Night,
0.0,49953,0.0,A Turtle's Tale: Sammy's Adventures,
0.0,43943,538000.0,Jack Goes Boating,
22000000.0,38363,24188922.0,Fair Game,
0.0,40716,0.0,Flame of Barbary Coast,
0.0,43189,0.0,Million Dollar Mermaid,
0.0,3007,0.0,Woman in the Moon,
0.0,27563,0.0,Flamingo Road,
0.0,61755,0.0,1990: The Bronx Warriors,
0.0,59408,0.0,Deep End,
0.0,79591,0.0,Ten Minutes Older: The Cello,
0.0,26891,0.0,The Castle,
0.0,39039,0.0,Awaara,
0.0,52111,0.0,The Small Town,
0.0,13630,0.0,United,
250000.0,45593,0.0,Roman,
0.0,41058,0.0,I Shot Jesse James,
0.0,1673,0.0,Comanche Station,
200000.0,28671,0.0,Habit,
2000000.0,14234,0.0,Ploy,
0.0,49110,0.0,'R Xmas,
0.0,126238,0.0,Ten Skies,
0.0,65726,0.0,Lake Tahoe,
2500000.0,41123,0.0,Lourdes,Harry Potter Collection
0.0,44442,0.0,Four Nights with Anna,
0.0,48466,0.0,Scared Shrekless,Tangled Collection
1000000.0,47065,0.0,Tales of an Ancient Empire,
2500000.0,38325,0.0,How I Ended This Summer,
0.0,103894,0.0,Thieves by Law,
0.0,48000,0.0,Ménilmontant,
0.0,71317,0.0,Hamlet,
0.0,137504,0.0,"Older Brother, Younger Sister",
0.0,64340,0.0,Witch Way Love,
12000000.0,44571,0.0,The King of Fighters,
0.0,38368,0.0,Uncle Boonmee Who Can Recall His Past Lives,
262000.0,112072,0.0,The magnetic man,
0.0,114444,0.0,My Childhood,
0.0,157178,0.0,Grający z talerza,
0.0,68849,0.0,The Man Who Could Work Miracles,
0.0,134569,0.0,The House,
100000000.0,44048,167805466.0,Unstoppable,
40000000.0,38357,58785180.0,Morning Glory,
0.0,48303,0.0,Certified Copy,
30000000.0,43539,51148651.0,The Next Three Days,
8000000.0,39210,0.0,Somewhere,
0.0,72421,0.0,Marcel Reich-Ranicki - Mein Leben,
0.0,62103,0.0,Agnosia,
8000000.0,44147,3453043.0,Wild Target,
0.0,92096,0.0,Vlad the Impaler: The True Life of Dracula,
18000000.0,43434,871279.0,Carlos,
0.0,45958,25147786.0,Biutiful,
0.0,34208,0.0,Katalin Varga,
0.0,15036,0.0,Eden Is West,
0.0,36940,0.0,The First Beautiful Thing,
250000000.0,12444,954305868.0,Harry Potter and the Deathly Hallows: Part 1,
15000000.0,45269,414211549.0,The King's Speech,
260000000.0,38757,591794936.0,Tangled,
0.0,46757,0.0,The Last Sunset,
0.0,71701,0.0,The Damned,
0.0,43862,0.0,Maytime,
0.0,43437,0.0,Neptune's Daughter,
0.0,24574,0.0,Steel Toes,
0.0,80545,0.0,Wedding Belles,
0.0,87387,0.0,The Agony and Ecstasy of Phil Spector,
600.0,44687,0.0,The Lost Skeleton Returns Again,
600000.0,162643,0.0,Snow & Ashes,
0.0,41999,0.0,The Art of the Steal,Cocaine Cowboys
0.0,13834,0.0,Missing in America,
5000000.0,15012,0.0,Linewatch,
0.0,44886,0.0,You and I,
25000000.0,45317,93617009.0,The Fighter,
4500000.0,41556,123820.0,The Romantics,
0.0,42363,0.0,Feet First,
0.0,52998,0.0,El Dorado,
0.0,31031,0.0,The World Unseen,
0.0,49583,0.0,Dossier 51,
0.0,202768,0.0,Three,
0.0,37927,0.0,Statues Also Die,
0.0,48486,0.0,The Monk and the Fish,
0.0,56648,0.0,The Toy,
0.0,128442,0.0,The Bread and Alley,
0.0,110115,0.0,My Ain Folk,
0.0,87415,0.0,From the Clouds to the Resistance,
0.0,95043,0.0,The Devil,
0.0,113882,0.0,Islander,
0.0,48871,0.0,Red: Werewolf Hunter,
0.0,93669,0.0,The Meetings of Anna,
7000000.0,47088,453079.0,The Extra Man,
0.0,147622,0.0,Ingeborg Holm,
0.0,35458,88335.0,Crazy on the Outside,
0.0,50990,0.0,Bad Family,
0.0,111396,0.0,Adrift,
0.0,36373,0.0,M,
0.0,49787,0.0,The Reef,
0.0,253074,0.0,Mendy,
0.0,64782,0.0,A Lesson in Love,
0.0,96118,0.0,All These Women,
0.0,26769,0.0,Cocaine Cowboys II: Hustlin' with the Godmother,
0.0,43924,0.0,The Tillman Story,
0.0,46420,0.0,The Loved Ones,
0.0,36615,0.0,Little Red Flowers,
0.0,83817,0.0,Madam Satan,
0.0,51885,0.0,The Sun Also Rises,
0.0,54523,0.0,Hitch Hike,The Chronicles of Narnia Collection
0.0,73420,0.0,Dishonored,
12500000.0,45324,1083683.0,Casino Jack,
0.0,120835,0.0,The Devil to Pay!,
0.0,33996,0.0,Farewell,
0.0,15702,0.0,To Paint or Make Love,
0.0,15436,0.0,Let It Rain,
0.0,39358,0.0,London River,
0.0,6320,0.0,Police,
0.0,28699,0.0,Underworld U.S.A.,
0.0,47979,0.0,Vincent Wants to Sea,
25000000.0,48838,4644108.0,London Boulevard,
10000000.0,42684,66821036.0,Skyline,
0.0,34764,293500.0,Karthik Calling Karthik,
2000000.0,37234,0.0,Sex & Drugs & Rock & Roll,
0.0,42483,0.0,Last of the Red Hot Lovers,Rare Exports Collection
3000000.0,42561,0.0,Against the Current,
0.0,42046,0.0,October Country,
0.0,52320,0.0,Home for Christmas,
0.0,36405,0.0,Reverse,
0.0,35123,0.0,The Verdict,
0.0,37083,0.0,Pay or Die!,
0.0,51618,0.0,The Passionate Friends,
0.0,61370,0.0,Men in War,
0.0,22135,0.0,Not Forgotten,
0.0,53654,0.0,The Brotherhood,
0.0,14463,0.0,Alone in the Wilderness,
0.0,35395,81010.0,Bunny and the Bull,
17000000.0,38117,43165571.0,Beastly,
0.0,37690,0.0,Get Educated: Paathshaala,
300.0,24837,0.0,August Underground's Mordum,
30000000.0,43347,102820008.0,Love & Other Drugs,
155000000.0,10140,415686217.0,The Chronicles of Narnia: The Voyage of the Dawn Treader,
65000.0,47607,416498.0,Tiny Furniture,
0.0,80435,0.0,Lovers of Hate,
0.0,38340,0.0,A High Wind in Jamaica,
0.0,121238,0.0,If I Had a Million,
0.0,59828,0.0,Killer McCoy,
0.0,28155,0.0,It Lives Again,
0.0,26663,0.0,The Man I Love,
0.0,86608,0.0,Track of the Cat,
0.0,80572,0.0,Intruder in the Dust,
100000000.0,37710,278731369.0,The Tourist,
0.0,48946,0.0,Chatroom,
0.0,45136,0.0,A Man Called Peter,
0.0,130424,0.0,The Story of Three Loves,
0.0,44028,0.0,Suck,
1948000.0,48395,0.0,Rare Exports: A Christmas Tale,
0.0,44982,3317662.0,13,
0.0,60440,0.0,The Human Experience,Hatchet Collection
1000000.0,57000,0.0,Breaking the Maya Code,
0.0,65041,0.0,Triple Agent,
0.0,39968,0.0,Western,
0.0,32234,0.0,Doppelganger,
0.0,12823,0.0,Days and Clouds,
0.0,63290,0.0,Workingman's Death,
0.0,71395,0.0,Secret Ceremony,
0.0,43114,0.0,Buchanan Rides Alone,
1200000.0,59917,0.0,Cotton Comes to Harlem,
0.0,56693,0.0,Dillinger Is Dead,
0.0,40882,0.0,The Mirror,
0.0,85876,0.0,The Student Prince in Old Heidelberg,
0.0,62789,0.0,Illustrious Corpses,
0.0,31988,0.0,Hands Across the Table,
0.0,34667,0.0,Nightfall,
0.0,5562,0.0,Le Beau Serge,
0.0,41187,0.0,Fate,
0.0,43614,0.0,Father of My Children,
0.0,44160,0.0,Honey,
0.0,99738,0.0,Seven Invisible Men,TRON Collection
0.0,95453,0.0,One Fine Spring Day,
0.0,46773,0.0,The Blossoming of Maximo Oliveros,
0.0,70800,0.0,The Outlaw and His Wife,
0.0,60234,0.0,The Silent World,
0.0,49296,0.0,The Four Troublesome Heads,
0.0,1906,0.0,Solo Sunny,
350000.0,36738,0.0,Boy Interrupted,
0.0,195833,0.0,Caribe,
0.0,49901,0.0,Rammbock: Berlin Undead,
0.0,195311,0.0,The Human Pyramid,
0.0,56142,0.0,Conversation Piece,
2500000.0,43919,52604.0,Hatchet II,
0.0,84108,0.0,Alabama's Ghost,
0.0,80701,0.0,The Master and Margaret,
0.0,46503,0.0,All Good Things,
0.0,48833,0.0,Night Catches Us,
0.0,40664,0.0,The Interrogation,
0.0,150838,0.0,Hôtel des Invalides,
0.0,234942,0.0,Shades of Fern,
0.0,118533,0.0,The Sergeant,
0.0,44441,0.0,Different from the Others,
0.0,43973,0.0,Stray Dogs,
0.0,50241,0.0,Saving Shiloh,
0.0,57489,0.0,The Last Summer of La Boyita,
0.0,37514,0.0,Pray the Devil Back to Hell,
0.0,49322,0.0,1944 The Final Defence,
27000000.0,43930,16504936.0,"Tomorrow, When the War Began",
0.0,46660,0.0,I Love You Too,
0.0,170986,0.0,Frozen,
0.0,96366,0.0,Days of Glory,The One-Armed Swordsman Collection
38000000.0,44264,252276927.0,True Grit,
170000000.0,20526,400062763.0,TRON: Legacy,
8000000.0,44009,18124262.0,Another Year,
0.0,49684,0.0,It's Alive III: Island of the Alive,
0.0,104720,0.0,Forever Amber,
0.0,111470,0.0,Billy the Kid,
0.0,43318,0.0,Interrupted Melody,
0.0,322799,0.0,Cooperstown,
120000000.0,42888,48668907.0,How Do You Know,
0.0,130623,0.0,Nömadak Tx,
30000000.0,46829,8454301.0,Barney's Version,
0.0,52445,1275162.0,Soo,
0.0,84086,0.0,One Foot in Heaven,
15000000.0,44129,4882577.0,The Company Men,
0.0,43855,0.0,The Mad Miss Manton,
0.0,23108,0.0,The Last of the Mohicans,
0.0,121006,0.0,Riffraff,
0.0,18029,0.0,Dying Breed,"Sarah, Plain and Tall Collection"
0.0,62567,0.0,The Great Waltz,
7000000.0,37080,0.0,Mother and Child,
2500000.0,30023,0.0,Adventures of Power,
0.0,50701,0.0,How to Seduce Difficult Women,
0.0,250810,0.0,Great Communist Bank Robbery,
0.0,107592,0.0,The Catered Affair,
0.0,83036,0.0,Titanic Town,
2000000.0,50673,0.0,Life in Flight,
325000.0,30548,0.0,Zerophillia,
0.0,26138,0.0,Duelist,
0.0,40149,0.0,Kuroneko,
0.0,10817,0.0,Glue,
0.0,31300,0.0,Under the Sun of Satan,
0.0,54178,0.0,The One-Armed Swordsman,
0.0,8464,0.0,Top of the Food Chain,
0.0,49797,0.0,I Saw the Devil,
0.0,39988,0.0,Late Night Trains,
0.0,481,0.0,7 Virgins,
0.0,36115,0.0,Unmade Beds,Meet the Parents Collection
0.0,31283,0.0,Hannie Caulder,
0.0,4266,0.0,The Breach,
0.0,111390,0.0,Stars in My Crown,
0.0,32609,0.0,Mickey One,
0.0,46788,0.0,Trash Humpers,The Lord of the Rings Animated Collection
0.0,40649,0.0,Demonic Toys,
0.0,10018,0.0,Life Is All You Get,
0.0,52587,0.0,We Are the Night,
0.0,48203,0.0,The Desert of the Tartars,
0.0,25908,0.0,The Valley of the Bees,
0.0,117042,0.0,The Devil's Trap,
0.0,238362,0.0,Morsian yllättää,
0.0,15740,0.0,"Sarah, Plain and Tall",
45000.0,173288,0.0,Black Sheep,
0.0,35958,0.0,New York Confidential,
0.0,13246,0.0,A Garfield Christmas Special,
24000000.0,41283,23081726.0,Faster,
0.0,42984,0.0,The Insect Woman,
0.0,31104,0.0,Pigs and Battleships,
0.0,81219,0.0,Life as a Fatal Sexually Transmitted Disease,
0.0,27072,0.0,On the Silver Globe,
25000000.0,35138,0.0,Little Big Soldier,
5000000.0,27585,5129058.0,Rabbit Hole,
0.0,48204,0.0,Nights and Weekends,
0.0,62337,0.0,Hotte in Paradise,
0.0,53156,0.0,Elena and Her Men,
0.0,84827,0.0,The Life of Reilly,
0.0,25434,0.0,The Home Song Stories,Topper Collection
0.0,54812,0.0,The Lottery,
0.0,23282,0.0,One Week,
0.0,38705,0.0,Convict 13,
100000000.0,39451,310650585.0,Little Fockers,
112000000.0,38745,237382724.0,Gulliver's Travels,
0.0,50071,206728.0,Sweetgrass,
0.0,28025,0.0,Moonlight Serenade,
0.0,107548,0.0,Chori Chori Chupke Chupke,
0.0,1361,0.0,The Return of the King,
0.0,39839,1100000.0,Baghban,
0.0,102091,0.0,Take the High Ground!,
0.0,112674,0.0,The Cowboy and the Lady,
0.0,10097,0.0,The Tiger's Tail,
0.0,78320,0.0,Blood and Concrete,
0.0,51143,0.0,Thirst,
0.0,48748,0.0,Klown,
0.0,52208,0.0,Nude Nuns With Big Guns,
7000000.0,56812,3218666.0,The Last Circus,
0.0,34576,0.0,The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers,
0.0,51357,0.0,The Scarecrow,
0.0,51358,0.0,Neighbors,
0.0,20495,0.0,Mujhse Shaadi Karogi,
0.0,80054,0.0,Primrose Path,
0.0,161512,0.0,Mission to Moscow,
0.0,56448,0.0,Stalin,
0.0,42323,0.0,Tere Bin Laden,
0.0,56320,0.0,The Scientist,
0.0,104394,0.0,Death of a Salesman,
0.0,19887,0.0,Disco Dancer,
0.0,82549,0.0,Toothless,
2200000.0,196235,0.0,Steam,
0.0,54430,0.0,Topper Takes a Trip,
0.0,46207,0.0,White Material,
0.0,33107,0.0,And Soon the Darkness,
0.0,48127,0.0,The North Star,
25000000.0,33870,20719451.0,Mao's Last Dancer,
55000000.0,42297,89519773.0,Burlesque,
0.0,82622,0.0,Violet Tendencies,
0.0,51359,0.0,The Haunted House,
0.0,37866,0.0,The Polar Bear King,
37000000.0,51739,145570827.0,The Secret World of Arrietty,
5000000.0,46838,5476793.0,Tucker and Dale vs Evil,
0.0,38409,0.0,Erasing David,
0.0,45301,0.0,Outrage,
0.0,32407,0.0,Malice in Wonderland,
0.0,38054,0.0,Princess Aurora,
80000000.0,41515,201584141.0,Yogi Bear,
271323.0,50420,0.0,Countdown to Zero,
0.0,21136,0.0,Funky Forest: The First Contact,
0.0,31850,0.0,Breathless,
0.0,61943,0.0,"Django, Kill! (If You Live Shoot!)",
0.0,35392,0.0,Merrill's Marauders,
0.0,20531,0.0,Early Spring,
0.0,15302,0.0,The Pixar Story,
0.0,31694,0.0,Trouble in Mind,
0.0,163659,0.0,Cochochi,
0.0,39967,0.0,L.627,
0.0,37533,0.0,White Wedding,
0.0,23508,0.0,Embodiment of Evil,
0.0,18381,0.0,"It's Not Me, I Swear!",
0.0,6474,0.0,Navajo Joe,
0.0,30914,0.0,This Night I'll Possess Your Corpse,"Pane, amore e… - Collezione"
0.0,56787,0.0,Bad Ronald,
0.0,64212,0.0,Crown witness,
0.0,8995,0.0,C(r)ook,
0.0,7210,0.0,Hardcover,
0.0,52696,0.0,Band Baaja Baaraat,
0.0,16987,0.0,Kaho Naa... Pyaar Hai,
7200000.0,46138,0.0,Made in Dagenham,
0.0,247112,0.0,Smoke on the Potato Fields,
0.0,247124,0.0,Mág,
0.0,61212,0.0,The Last Four Days,
0.0,185720,0.0,Samoure,
0.0,72413,0.0,The Family Jewels,
0.0,14639,0.0,The Order of Myths,
1500000.0,46689,187716.0,Waste Land,
0.0,54660,0.0,Paternity,
0.0,49041,0.0,Pee-Wee's Playhouse Christmas Special,
7000000.0,23830,7644937.0,Last Night,
0.0,55584,0.0,Asphalt,
0.0,89126,0.0,Harlan: In the Shadow of Jew Süss,
0.0,42243,0.0,The Bingo Long Traveling All-Stars & Motor Kings,
0.0,51360,0.0,The Goat,
0.0,27470,0.0,Skidoo,
0.0,50704,0.0,The Boat,
0.0,15548,0.0,Cirque du Soleil: Dralion,
0.0,15552,0.0,Cirque du Soleil: Varekai,
0.0,46827,0.0,Rasputin,Ong Bak Collection
0.0,53079,28200.0,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),
0.0,22007,0.0,Train,
0.0,26277,0.0,Mujhse Dosti Karoge!,Outrage Collection
0.0,165402,0.0,Main Prem Ki Diwani Hoon,
0.0,102144,0.0,Mister 880,
0.0,56402,0.0,"Bread, Love and Dreams",
120000000.0,40805,227817248.0,The Green Hornet,
0.0,49616,0.0,The Miracle of Our Lady of Fatima,
0.0,124058,0.0,A Gathering of Eagles,
0.0,51362,0.0,The Play House,
0.0,25770,0.0,The Paleface,
30000000.0,49009,20348249.0,The Way Back,
42000000.0,46528,11087569.0,The Warrior's Way,
0.0,84274,0.0,Disraeli,
0.0,64605,0.0,Seven Thieves,
1000000.0,51933,0.0,Handsome Harry,
850000.0,198317,0.0,Jacques Brel Is Alive and Well and Living in Paris,
0.0,38742,0.0,Cops,
0.0,42138,0.0,Agony: The Life and Death of Rasputin,
0.0,25482,0.0,Lolita's Club,
9100000.0,14070,76000000.0,Ghajini,
0.0,156288,0.0,Fool N Final,
0.0,37086,0.0,A Hatful of Rain,
0.0,38023,0.0,The Young in Heart,
0.0,108869,0.0,Toys in the Attic,
0.0,43781,0.0,Orchestra Wives,
0.0,2325,0.0,Leningrad,
8500000.0,50618,0.0,Fortress of War,
0.0,46387,26900000.0,Hum Aapke Hain Koun,
0.0,54723,0.0,Only Two Can Play,
0.0,23019,0.0,Chinaman,
0.0,43209,2340363.0,Ong Bak 3,
40000000.0,23047,88100000.0,Season of the Witch,
0.0,198391,0.0,Ricky Gervais Live 4: Science,
0.0,45284,0.0,Outrage,
0.0,46820,0.0,Madeinusa,
0.0,79118,0.0,Hamsun,
0.0,62570,0.0,The Two of Us,
0.0,162234,0.0,Lola and Billy the Kid,
0.0,42001,0.0,The Princess and the Goblin,
0.0,63892,0.0,"Léon Morin, Priest",
0.0,40650,0.0,Le Silence de la Mer,
0.0,17605,0.0,Stella,
0.0,53267,0.0,On the Occasion of Remembering the Turning Gate,
0.0,122019,0.0,Macario,
0.0,58777,0.0,Will It Snow for Christmas?,
0.0,78117,0.0,Eros + Massacre,
0.0,36241,0.0,The Dead,
4668069.0,75363,0.0,The Spy in Black,
0.0,57019,0.0,No Return,
0.0,84903,0.0,The Marrying Kind,
0.0,25051,0.0,Distance,
11000000.0,23174,15500000.0,It's Alive,
0.0,4798,0.0,"Je t'aime, je t'aime",
0.0,74924,0.0,Zotz!,
0.0,105448,0.0,The Letter,
0.0,43950,0.0,Amer,
0.0,90272,0.0,The Fern Flower,
0.0,21198,0.0,House of Voices,
0.0,132332,0.0,Manon,
0.0,54779,0.0,Clonehunter,
163000000.0,49849,174822325.0,Cowboys & Aliens,
650.0,392067,0.0,The Real McCoy,
0.0,49073,0.0,Just Like Me,
0.0,1543,3500000.0,Emma's Bliss,
0.0,8951,0.0,Don't Think About It,
0.0,223613,0.0,Jackpot 2,
0.0,44000,0.0,Trog,
0.0,207999,0.0,Spring Fever,
0.0,93072,0.0,Riot on Sunset Strip,
0.0,69313,0.0,The Guitar Mongoloid,
0.0,60708,0.0,Southern District,
0.0,15993,0.0,Gen 13,
0.0,57256,0.0,Facing the Truth,
0.0,57448,0.0,L'amour fou,
0.0,29670,0.0,V2: Dead Angel,
0.0,38830,0.0,My Wife's Relations,
0.0,37360,0.0,The Blacksmith,
0.0,99372,0.0,The Naked Edge,
0.0,24403,0.0,Away with Words,
0.0,31654,0.0,The Strongest Man in the World,
0.0,25259,0.0,Seven Minutes,
0.0,18562,0.0,Gung Ho!,
10000000.0,14556,0.0,Anything for Her,
0.0,35052,0.0,Cracks,
0.0,58772,0.0,A Film Unfinished,
0.0,40619,0.0,Day & Night,
0.0,20332,0.0,"Russell Peters: Red, White and Brown",
0.0,23077,0.0,Russell Peters: Outsourced,
0.0,90968,0.0,Plymouth Adventure,
0.0,94608,0.0,The Happy Ending,
0.0,88376,0.0,Visit to a Small Planet,
0.0,43501,0.0,Kismet,
0.0,52013,58.0,Marwencol,
0.0,46787,0.0,Scorpio Rising,
0.0,92399,0.0,The Story of Dr. Wassell,
0.0,28391,0.0,Street Angel,
0.0,51364,0.0,The Frozen North,
0.0,51366,0.0,The Electric House,
0.0,111239,0.0,Edge,
0.0,43653,0.0,The Living Wake,
70000000.0,44564,67112664.0,The Dilemma,
0.0,55061,693181.0,Frankie & Alice,
0.0,25862,0.0,Blues in the Night,
1119000.0,112284,2019000.0,The Gorgeous Hussy,
0.0,107774,0.0,Pete 'n' Tillie,
0.0,10854,0.0,Wicked Little Things,
0.0,119094,0.0,Lucky Jordan,
0.0,33146,0.0,Om Jai Jagadish,
0.0,38787,0.0,Day Dreams,
0.0,43810,0.0,Down Argentine Way,
0.0,42175,0.0,The Europeans,
0.0,18703,0.0,My Dear Secretary,
0.0,63578,951179.0,The Trip,
0.0,48471,0.0,Walt & El Grupo,
0.0,15316,0.0,Good Time Max,
0.0,47610,0.0,Gravity,
0.0,48752,0.0,2012: Time for Change,
0.0,47055,0.0,Cool It,
0.0,1244,0.0,Eight Miles High,
0.0,25695,0.0,Treeless Mountain,
0.0,39557,0.0,Decision at Sundown,Rebuild of Evangelion
0.0,32319,0.0,Beware of a Holy Whore,I Spit on Your Grave Collection
0.0,34025,0.0,Kisses,Corto Maltese
0.0,76229,0.0,Phone Call from a Stranger,
0.0,25664,0.0,Throw Down,
5000000.0,61783,0.0,Congorama,
0.0,42722,0.0,The Nun,
0.0,43936,0.0,S21: The Khmer Rouge Death Machine,
0.0,47909,349899.0,Poetry,
0.0,12811,0.0,Birdwatchers,
0.0,58937,0.0,Wittgenstein,
0.0,31903,0.0,History Is Made at Night,
0.0,105067,0.0,Monte Carlo,
0.0,55151,20666.0,"Tuesday, After Christmas",
0.0,68757,0.0,City of Pirates,
0.0,39993,0.0,Short Night of Glass Dolls,
4000000.0,45202,0.0,The Housemaid,
0.0,54160,0.0,Message from Space,
0.0,48481,0.0,Five,
0.0,22985,0.0,The Prowler,
27000000.0,51876,161849455.0,Limitless,
0.0,58261,0.0,Transcendent Man,
0.0,89704,338987.0,Happy People: A Year in the Taiga,
0.0,120357,0.0,Craig's Wife,
0.0,52461,0.0,Carrie Fisher: Wishful Drinking,
0.0,51873,0.0,The One And Only,
0.0,471,0.0,Bandyta,
0.0,13652,0.0,Ca$h,
0.0,27522,0.0,Waxworks,
0.0,8417,0.0,Jud Süß,
0.0,44963,0.0,Shogun's Ninja,
0.0,74289,0.0,Samurai Reincarnation,
0.0,22843,41162041.0,Evangelion: 2.0 You Can (Not) Advance,Home Alone Collection
2000000.0,43947,572809.0,I Spit on Your Grave,
0.0,60213,0.0,Corto Maltese: The Ballad of the Salt Sea,
0.0,34013,0.0,Mademoiselle Chambon,
0.0,62495,9392.0,First Love,
0.0,42411,0.0,The Girl by the Lake,
0.0,45807,0.0,The Balloonatic,
0.0,51367,0.0,The Love Nest,
0.0,55165,0.0,Simple Simon,
0.0,34767,0.0,The White Stripes: Under Great White Northern Lights,
0.0,21982,0.0,Aankhen,
10600000.0,53596,0.0,Even the Rain,
0.0,31007,42145.0,Welcome to the Rileys,
0.0,52844,0.0,It Happened on Fifth Avenue,
0.0,51092,0.0,The Organizer,
0.0,26530,0.0,Christmas Holiday,
0.0,43017,0.0,Back Street,
2000000.0,113757,0.0,Up in Arms,
0.0,32612,0.0,The Traveler,
0.0,38033,0.0,Chain Letter,
0.0,54293,0.0,Zeitgeist: Moving Forward,
0.0,47330,0.0,"Stewart Lee: If You Prefer a Milder Comedian, Please Ask for One",
0.0,117258,0.0,Look What's Happened to Rosemary's Baby,
0.0,293946,0.0,The Great Stone Face,
1.0,56745,0.0,Speed & Angels,
0.0,133119,0.0,Torch Song,
0.0,122884,0.0,Of Human Hearts,
0.0,33039,0.0,Princess O'Rourke,
0.0,114083,0.0,Trial,
0.0,70635,0.0,The Whisperers,
0.0,139851,0.0,And Now My Love,
5000000.0,62976,0.0,What Women Want,
0.0,12536,0.0,Home Alone 4,
0.0,34192,0.0,The Code Conspiracy,
0.0,131781,0.0,"Rich, Young and Pretty",
0.0,45485,0.0,I Knew It Was You: Rediscovering John Cazale,
0.0,39695,0.0,The Rains of Ranchipur,
25000000.0,41630,147780440.0,No Strings Attached,
0.0,36939,0.0,Boogie Woogie,
40000000.0,50348,85412898.0,The Lincoln Lawyer,
37000000.0,48171,96047633.0,The Rite,
0.0,43920,430041.0,Dog Pound,
3500000.0,56590,0.0,All Star Superman,
0.0,91958,0.0,Less Is More,
0.0,79785,0.0,Harlequin,
0.0,50779,0.0,And Everything Is Going Fine,
2500000.0,44411,0.0,Eccentricities of a Blonde-Haired Girl,
0.0,71732,0.0,The Right of the Weakest,
0.0,85550,0.0,Tale of Cinema,
0.0,116751,0.0,The Little Thief,
4600000.0,72852,0.0,Hadewijch,
0.0,48954,0.0,The 'Maggie',
0.0,32122,0.0,The Devil's Playground,
0.0,93553,0.0,Mysterious Object at Noon,
0.0,16031,0.0,Little Soldier,
